categoria_MLA,categoria_name,seller,state,city,grupo,cancellations_rate,claims_rate,delayed_handling_time_rate,avg_ticket
MLA1574,"Hogar, Muebles y Jardín",658910977,Buenos Aires,Villa Ballester,relevancia alta-perfil alto,0.0,0.0,0.0,42900.0
MLA1574,"Hogar, Muebles y Jardín",170418374,Capital Federal,Ciudad Autonoma de Buenos Aires,relevancia alta-perfil alto,0.0,0.0,0.0559,37015.0
MLA1574,"Hogar, Muebles y Jardín",6885074,Buenos Aires,Paso Del Rey,relevancia alta-perfil alto,0.0,0.0,0.0,45779.48780487805
MLA1574,"Hogar, Muebles y Jardín",262010720,Buenos Aires,Temperley,relevancia alta-perfil medio,0.0,0.0134,0.069,6384.15
MLA1574,"Hogar, Muebles y Jardín",466568449,Capital Federal,San Telmo,relevancia media-perfil medio,0.0009,0.0086,0.0045,1776.5
MLA1574,"Hogar, Muebles y Jardín",282665743,Buenos Aires,Loma Hermosa,relevancia media-perfil medio,0.0,0.0043,0.0008,1300.0
MLA1574,"Hogar, Muebles y Jardín",68531230,Córdoba,Córdoba,relevancia alta-perfil medio,0.0047,0.017,0.0,32084.60244648318
MLA1574,"Hogar, Muebles y Jardín",281579362,Capital Federal,once,relevancia media-perfil medio,0.0045,0.01,0.0427,828.0
MLA1574,"Hogar, Muebles y Jardín",541531956,Buenos Aires,Moreno,relevancia media-perfil medio,0.0,0.008,0.0179,2499.0
MLA1574,"Hogar, Muebles y Jardín",203902217,Buenos Aires,Villa Madero,relevancia alta-perfil medio,0.0078,0.0151,0.0048,4511.727272727273
MLA1574,"Hogar, Muebles y Jardín",227658894,Capital Federal,Villa Crespo,relevancia alta-perfil alto,0.0,0.0,0.0,71608.0
MLA1574,"Hogar, Muebles y Jardín",138980020,Capital Federal,Balvanera,relevancia media-perfil medio,0.0072,0.0184,0.072,586.0
MLA1574,"Hogar, Muebles y Jardín",581671684,Buenos Aires,Martínez,relevancia media-perfil medio,0.0072,0.0056,0.0381,267.99
MLA1574,"Hogar, Muebles y Jardín",445132266,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0,0.0134,0.0058,18382.133928571428
MLA1574,"Hogar, Muebles y Jardín",240984299,Capital Federal,Balvanera,relevancia media-perfil medio,0.0029,0.0119,0.0141,1490.0
MLA1574,"Hogar, Muebles y Jardín",48943634,Capital Federal,CABA,relevancia alta-perfil alto,0.0,0.0,0.0,46971.0
MLA1574,"Hogar, Muebles y Jardín",233504916,Capital Federal,Floresta,relevancia alta-perfil medio,0.0075,0.0071,0.0072,4722.998486854549
MLA1574,"Hogar, Muebles y Jardín",163440917,Buenos Aires,San Justo,relevancia alta-perfil medio,0.0104,0.0119,0.1088,4190.712121212121
MLA1574,"Hogar, Muebles y Jardín",31544243,Buenos Aires,San Fernando,relevancia alta-perfil medio,0.0029,0.0142,0.0423,22187.0
MLA1574,"Hogar, Muebles y Jardín",1048057623,Buenos Aires,Rauch,relevancia alta-perfil alto,0.0,0.0,0.0,25689.0
MLA1574,"Hogar, Muebles y Jardín",78990572,Buenos Aires,Caseros,relevancia alta-perfil alto,0.0,0.0,0.0,4189.097272727273
MLA1574,"Hogar, Muebles y Jardín",33569706,Buenos Aires,Ituzaingó,relevancia alta-perfil alto,0.0,0.0,0.0256,39999.0
MLA1574,"Hogar, Muebles y Jardín",306627641,Capital Federal,Abasto,relevancia media-perfil medio,0.0015,0.0073,0.0448,1491.6089108910892
MLA1574,"Hogar, Muebles y Jardín",58164750,Buenos Aires,San Andrés,relevancia alta-perfil alto,0.0,0.0,0.0,5500.0
MLA1574,"Hogar, Muebles y Jardín",148697020,Capital Federal,Balvanera,relevancia media-perfil medio,0.0024,0.0082,0.0109,1637.7959927140255
MLA1574,"Hogar, Muebles y Jardín",162628830,Capital Federal,Villa Pueyrredón,relevancia media-perfil alto,0.0,0.0,0.0,2199.99
MLA1574,"Hogar, Muebles y Jardín",173282875,Buenos Aires,Virrey Del Pino,relevancia alta-perfil medio,0.0057,0.007,0.006,4455.5
MLA1574,"Hogar, Muebles y Jardín",303952030,Buenos Aires,San Andres,relevancia media-perfil medio,0.0019,0.0105,0.0242,1947.5
MLA1574,"Hogar, Muebles y Jardín",5121331,Capital Federal,Palermo,relevancia media-perfil medio,0.013,0.0122,0.0343,692.42
MLA1574,"Hogar, Muebles y Jardín",42354893,Capital Federal,CABA,relevancia alta-perfil medio,0.0,0.0056,0.0075,3940.41
MLA1574,"Hogar, Muebles y Jardín",198956994,Buenos Aires,Jose Clemente Paz,relevancia alta-perfil medio,0.0137,0.0165,0.0148,25200.0
MLA1574,"Hogar, Muebles y Jardín",540229205,Buenos Aires,Villa Lynch,relevancia media-perfil alto,0.0,0.0,0.0027,869.2224920605269
MLA1574,"Hogar, Muebles y Jardín",328896475,Córdoba,Córdoba,relevancia media-perfil medio,0.0,0.0034,0.0067,2379.5
MLA1574,"Hogar, Muebles y Jardín",29563319,Capital Federal,Floresta,relevancia alta-perfil alto,0.0,0.0,0.0,52261.0
MLA1574,"Hogar, Muebles y Jardín",268321070,Capital Federal,San Nicolás,relevancia media-perfil medio,0.0021,0.0058,0.0048,2239.0
MLA1574,"Hogar, Muebles y Jardín",60285043,Buenos Aires,Florencio Varela,relevancia alta-perfil medio,0.0041,0.0046,0.0038,6490.0
MLA1574,"Hogar, Muebles y Jardín",253717810,Córdoba,Jesus María,relevancia alta-perfil medio,0.0082,0.0103,0.0266,43266.0
MLA1574,"Hogar, Muebles y Jardín",774967547,Capital Federal,ciudad autonoma de buenos aires,relevancia media-perfil medio,0.0007,0.0056,0.0424,1785.0
MLA1574,"Hogar, Muebles y Jardín",227892423,Buenos Aires,Sarandí,relevancia alta-perfil alto,0.0,0.0163,0.0,64299.0
MLA1574,"Hogar, Muebles y Jardín",292387156,Buenos Aires,Vicente López,relevancia alta-perfil medio,0.0,0.0067,0.0187,5754.0
MLA1574,"Hogar, Muebles y Jardín",187099503,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia alta-perfil medio,0.0,0.0038,0.0087,18616.81481481481
MLA1574,"Hogar, Muebles y Jardín",211287633,Capital Federal,Balvanera,relevancia media-perfil medio,0.0,0.006,0.0162,1206.6666666666667
MLA1574,"Hogar, Muebles y Jardín",467887347,Buenos Aires,Junín,relevancia alta-perfil alto,0.0,0.0,0.0273,11760.0
MLA1574,"Hogar, Muebles y Jardín",57007654,Capital Federal,Villa Devoto,relevancia alta-perfil medio,0.0011,0.0029,0.0077,6834.3
MLA1574,"Hogar, Muebles y Jardín",129145891,Capital Federal,capital federal,relevancia media-perfil medio,0.0,0.0059,0.0114,1445.4545454545455
MLA1574,"Hogar, Muebles y Jardín",29556958,Capital Federal,Flores,relevancia media-perfil medio,0.0061,0.0043,0.0165,2120.4
MLA1574,"Hogar, Muebles y Jardín",289335128,Buenos Aires,Villa Ballester,relevancia media-perfil alto,0.0,0.0,0.0067,1604.2735042735044
MLA1574,"Hogar, Muebles y Jardín",175046524,Capital Federal,Paternal,relevancia media-perfil medio,0.0004,0.0031,0.0077,1924.0181818181816
MLA1574,"Hogar, Muebles y Jardín",84198240,Capital Federal,Recoleta,relevancia alta-perfil medio,0.004,0.0047,0.0427,20064.473684210527
MLA1574,"Hogar, Muebles y Jardín",43895171,Capital Federal,Once,relevancia media-perfil medio,0.0,0.0125,0.0248,1680.0
MLA1574,"Hogar, Muebles y Jardín",163969371,Mendoza,Guaymallen,relevancia alta-perfil alto,0.0,0.0,0.0,47499.0
MLA1574,"Hogar, Muebles y Jardín",182950451,Capital Federal,Palermo,relevancia media-perfil medio,0.0049,0.0064,0.0284,1650.0
MLA1574,"Hogar, Muebles y Jardín",48512544,Buenos Aires,El Palomar,relevancia alta-perfil medio,0.0,0.002,0.0015,22006.59
MLA1574,"Hogar, Muebles y Jardín",43037032,Capital Federal,Nueva Pompeya,relevancia alta-perfil alto,0.0,0.0,0.0,34999.0
MLA1574,"Hogar, Muebles y Jardín",326877857,Capital Federal,Palermo,relevancia alta-perfil medio,0.005,0.0125,0.0148,22203.199090909093
MLA1574,"Hogar, Muebles y Jardín",368481859,Capital Federal,Villa Pueyrredón,relevancia alta-perfil medio,0.0007,0.0022,0.0445,5899.0
MLA1574,"Hogar, Muebles y Jardín",289884950,Entre Ríos,CONCORDIA,relevancia alta-perfil alto,0.0,0.0,0.18,26056.0
MLA1574,"Hogar, Muebles y Jardín",480978324,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0,0.004,0.0243,3990.0
MLA1574,"Hogar, Muebles y Jardín",543264794,Capital Federal,CABA,relevancia alta-perfil alto,0.0,0.0,0.0,53595.0
MLA1574,"Hogar, Muebles y Jardín",294941023,Capital Federal,Boedo,relevancia alta-perfil medio,0.0056,0.0,0.0311,29242.066841415464
MLA1574,"Hogar, Muebles y Jardín",800996841,Buenos Aires,Pilar,relevancia alta-perfil alto,0.0,0.0,0.0177,19500.0
MLA1574,"Hogar, Muebles y Jardín",146962579,Buenos Aires,Morón,relevancia media-perfil alto,0.0,0.0,0.0,190.0
MLA1574,"Hogar, Muebles y Jardín",105539832,Buenos Aires,Villa Sarmiento,relevancia media-perfil medio,0.0016,0.0076,0.0097,2711.7291304347823
MLA1574,"Hogar, Muebles y Jardín",331490603,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0007,0.0044,0.0028,7190.0
MLA1574,"Hogar, Muebles y Jardín",158816678,Buenos Aires,Vicente López,relevancia alta-perfil medio,0.0,0.0107,0.0004,34368.148192771085
MLA1574,"Hogar, Muebles y Jardín",181927923,Capital Federal,San Nicolás,relevancia media-perfil medio,0.0046,0.0104,0.0053,1177.66
MLA1574,"Hogar, Muebles y Jardín",99356770,Buenos Aires,Piñeyro,relevancia alta-perfil medio,0.015,0.0081,0.0083,16951.875399361023
MLA1574,"Hogar, Muebles y Jardín",63666187,Buenos Aires,La Matanza,relevancia media-perfil medio,0.0067,0.0155,0.0371,2850.0
MLA1574,"Hogar, Muebles y Jardín",243567626,Córdoba,Córdoba,relevancia alta-perfil medio,0.002,0.0055,0.0326,14499.0
MLA1574,"Hogar, Muebles y Jardín",96729944,Capital Federal,San Telmo,relevancia alta-perfil medio,0.0,0.0019,0.0278,22158.0
MLA1574,"Hogar, Muebles y Jardín",199767355,Capital Federal,Caballito,relevancia media-perfil medio,0.0005,0.005,0.0318,1234.05
MLA1499,Industrias y Oficinas,232608878,Capital Federal,Villa Crespo,relevancia alta-perfil alto,0.0,0.0,0.029,21728.64608433735
MLA1499,Industrias y Oficinas,735842307,Buenos Aires,Caseros,relevancia media-perfil medio,0.0,0.0011,0.0066,1718.957345971564
MLA1499,Industrias y Oficinas,531469359,Capital Federal,buenos aires,relevancia media-perfil medio,0.0,0.0082,0.0684,837.7251937984496
MLA1499,Industrias y Oficinas,152142493,Capital Federal,Mataderos,relevancia media-perfil medio,0.0015,0.0104,0.0134,1106.6256767208042
MLA1499,Industrias y Oficinas,656935376,Córdoba,Córdoba,relevancia alta-perfil alto,0.0,0.0,0.0,19999.0
MLA1499,Industrias y Oficinas,452122885,Buenos Aires,Banfield,relevancia media-perfil medio,0.0,0.0062,0.0153,1305.9811320754718
MLA1499,Industrias y Oficinas,78484240,Buenos Aires,San Martin,relevancia alta-perfil medio,0.0,0.0094,0.0203,5832.333333333333
MLA1499,Industrias y Oficinas,228415881,Capital Federal,Retiro,relevancia media-perfil alto,0.0,0.0,0.0387,779.7692307692307
MLA1499,Industrias y Oficinas,461994011,Capital Federal,San Nicolás,relevancia media-perfil alto,0.0,0.0,0.092,
MLA1499,Industrias y Oficinas,287266064,Capital Federal,Barracas,relevancia media-perfil medio,0.0,0.02,0.0462,640.0159021406728
MLA1499,Industrias y Oficinas,196606827,Capital Federal,Flores,relevancia media-perfil medio,0.0011,0.005,0.0102,746.6428571428571
MLA1499,Industrias y Oficinas,249991531,Capital Federal,Mataderos,relevancia alta-perfil medio,0.0,0.0166,0.021,5435.0
MLA1499,Industrias y Oficinas,186740883,Buenos Aires,SAN ANTONIO DE PADUA,relevancia alta-perfil medio,0.006,0.0082,0.0179,68999.0
MLA1499,Industrias y Oficinas,114424444,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia media-perfil medio,0.0034,0.0074,0.0139,1502.3814666180226
MLA1499,Industrias y Oficinas,732928664,Buenos Aires,San Isidro,relevancia media-perfil alto,0.0,0.0022,0.0,390.9090909090909
MLA1499,Industrias y Oficinas,66966098,Capital Federal,Saavedra,relevancia media-perfil alto,0.0,0.0,0.0,3103.7383177570096
MLA1499,Industrias y Oficinas,48389692,Capital Federal,San Nicolás,relevancia alta-perfil alto,0.0,0.0,0.0026,4690.0
MLA1499,Industrias y Oficinas,488527001,Capital Federal,Flores,relevancia media-perfil medio,0.0,0.0036,0.0012,3315.5
MLA1499,Industrias y Oficinas,309208481,Capital Federal,Barracas,relevancia alta-perfil medio,0.0,0.01,0.1272,24094.605263157893
MLA1499,Industrias y Oficinas,44034149,Capital Federal,CIUDAD AUTONOMA BUENOS AIRES,relevancia media-perfil medio,0.0007,0.0036,0.009,2213.6428571428573
MLA1499,Industrias y Oficinas,202038434,Capital Federal,Boedo,relevancia media-perfil medio,0.0033,0.0078,0.0072,1392.0
MLA1499,Industrias y Oficinas,584898826,Capital Federal,Barracas,relevancia media-perfil medio,0.0033,0.0157,0.0207,599.0809523809523
MLA1499,Industrias y Oficinas,5732394,Buenos Aires,Caseros,relevancia alta-perfil alto,0.0,0.0,0.0138,4169.906410256411
MLA1499,Industrias y Oficinas,534337828,Buenos Aires,Morón,relevancia media-perfil medio,0.0011,0.0039,0.0024,2384.158415841584
MLA1499,Industrias y Oficinas,572730506,Capital Federal,Villa Ortúzar,relevancia media-perfil medio,0.0,0.0042,0.0197,2246.6
MLA1499,Industrias y Oficinas,201486774,Capital Federal,Barrio Norte,relevancia media-perfil medio,0.001,0.0101,0.0229,1590.4639175257732
MLA1499,Industrias y Oficinas,326168364,Capital Federal,MICROCENTRO,relevancia media-perfil medio,0.0,0.0029,0.0061,1177.05
MLA1499,Industrias y Oficinas,272410825,Capital Federal,Paternal,relevancia alta-perfil alto,0.0,0.0,0.1406,25999.0
MLA1499,Industrias y Oficinas,622449069,Capital Federal,CABA,relevancia media-perfil alto,0.0,0.0,0.0036,1105.408695652174
MLA1499,Industrias y Oficinas,566073420,Buenos Aires,Sarandí,relevancia media-perfil medio,0.0,0.0014,0.0021,860.7220472440945
MLA1499,Industrias y Oficinas,577251521,Capital Federal,Recoleta,relevancia media-perfil medio,0.0008,0.0045,0.0101,1900.3042946382093
MLA1499,Industrias y Oficinas,12196090,Capital Federal,Flores,relevancia media-perfil medio,0.0,0.0017,0.0012,829.0
MLA1499,Industrias y Oficinas,187891449,Buenos Aires,José León suarez,relevancia alta-perfil medio,0.0,0.0053,0.1209,5044.0
MLA1499,Industrias y Oficinas,204325496,Buenos Aires,Quilmes Oeste,relevancia media-perfil medio,0.0007,0.0012,0.0049,1239.8433333333332
MLA1499,Industrias y Oficinas,664048894,Capital Federal,TRIBUNALES,relevancia media-perfil alto,0.0,0.0,0.0,1825.0
MLA1499,Industrias y Oficinas,34561228,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0008,0.0013,0.006,1420.962831858407
MLA1499,Industrias y Oficinas,56823568,Santa Fe,Rosario,relevancia alta-perfil medio,0.0,0.0103,0.043,39725.86
MLA1499,Industrias y Oficinas,231953468,Buenos Aires,Villa Adelina,relevancia alta-perfil medio,0.0,0.0155,0.1095,25491.785714285717
MLA1499,Industrias y Oficinas,582586260,Buenos Aires,Caseros,relevancia media-perfil medio,0.0,0.0067,0.0287,3150.0
MLA1499,Industrias y Oficinas,697979381,Buenos Aires,Caseros,relevancia media-perfil medio,0.0003,0.0078,0.0301,814.1651612903225
MLA1499,Industrias y Oficinas,79852535,Capital Federal,Congreso,relevancia media-perfil medio,0.0,0.0056,0.0206,1099.6
MLA1499,Industrias y Oficinas,97736819,Capital Federal,Floresta,relevancia alta-perfil alto,0.0,0.0,0.0,39800.0
MLA1499,Industrias y Oficinas,20504711,Capital Federal,Flores,relevancia alta-perfil medio,0.006,0.007,0.0354,20994.0
MLA1499,Industrias y Oficinas,240715218,Capital Federal,Montserrat,relevancia alta-perfil medio,0.0,0.0109,0.0041,49000.0
MLA1499,Industrias y Oficinas,193644313,Capital Federal,Paternal,relevancia media-perfil medio,0.0081,0.013,0.0421,1362.4533333333334
MLA1499,Industrias y Oficinas,589437680,Capital Federal,"Capital Federal, Mataderos",relevancia alta-perfil medio,0.0,0.0068,0.0316,4956.666666666667
MLA1499,Industrias y Oficinas,829574598,Buenos Aires,Mar del Plata,relevancia alta-perfil alto,0.0,0.0,0.0317,64350.0
MLA1499,Industrias y Oficinas,548085300,Buenos Aires,Morón,relevancia alta-perfil medio,0.0019,0.0032,0.0004,4977.723404255319
MLA1499,Industrias y Oficinas,446551118,Santa Fe,Perez,relevancia alta-perfil alto,0.0,0.0019,0.0,13727.333333333334
MLA1499,Industrias y Oficinas,254474525,Capital Federal,Monserrat,relevancia alta-perfil alto,0.0,0.0,0.0096,16204.0
MLA1499,Industrias y Oficinas,228105299,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0,0.0038,0.0048,42657.36280311458
MLA1499,Industrias y Oficinas,155632996,Capital Federal,Palermo,relevancia alta-perfil alto,0.0,0.0,0.1068,24453.65
MLA1499,Industrias y Oficinas,18415050,Chaco,Resistencia,relevancia alta-perfil alto,0.0,0.0,0.0,58272.142857142855
MLA1499,Industrias y Oficinas,777664806,Capital Federal,Palermo,relevancia media-perfil alto,0.0,0.0,0.0,603.6170212765958
MLA1499,Industrias y Oficinas,318797359,Capital Federal,Monte Castro,relevancia alta-perfil alto,0.0,0.0,0.0036,21996.64444444445
MLA1499,Industrias y Oficinas,53128609,Mendoza,Guaymallén,relevancia media-perfil medio,0.0,0.0022,0.0076,2313.52
MLA1499,Industrias y Oficinas,203079,Capital Federal,Villa Urquiza,relevancia alta-perfil medio,0.0015,0.0111,0.0104,6290.0
MLA1499,Industrias y Oficinas,122718331,Buenos Aires,Florida,relevancia media-perfil alto,0.0,0.0,0.0016,
MLA1499,Industrias y Oficinas,39306533,Capital Federal,Villa Urquiza,relevancia media-perfil alto,0.0,0.0,0.0,
MLA1499,Industrias y Oficinas,9633475,Buenos Aires,San Isidro,relevancia alta-perfil alto,0.0,0.0,0.0156,10521.0
MLA1499,Industrias y Oficinas,131593909,Capital Federal,Balvanera,relevancia media-perfil medio,0.0,0.0089,0.0121,975.9848484848484
MLA1499,Industrias y Oficinas,322893493,Mendoza,San Martín,relevancia media-perfil alto,0.0,0.0112,0.0,369.125
MLA1499,Industrias y Oficinas,413685227,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0019,0.0048,0.0135,2417.181818181818
MLA1499,Industrias y Oficinas,276901545,Capital Federal,Barracas,relevancia alta-perfil alto,0.0,0.0158,0.0,11900.0
MLA1499,Industrias y Oficinas,67648836,Buenos Aires,Virreyes,relevancia alta-perfil medio,0.0154,0.0156,0.0301,4902.2245454545455
MLA1499,Industrias y Oficinas,223761996,Capital Federal,Monte Castro,relevancia media-perfil alto,0.0,0.0,0.0085,1444.15
MLA1499,Industrias y Oficinas,30862494,Buenos Aires,Lanús,relevancia alta-perfil alto,0.0,0.0,0.0343,4994.0
MLA1499,Industrias y Oficinas,663368694,Capital Federal,Belgrano,relevancia media-perfil medio,0.0008,0.0111,0.0093,1764.6070212765958
MLA1499,Industrias y Oficinas,345343767,Buenos Aires,Canning,relevancia alta-perfil medio,0.0,0.0144,0.0027,27804.657142857144
MLA1499,Industrias y Oficinas,235866057,Buenos Aires,Gregorio de Laferrere,relevancia alta-perfil medio,0.0059,0.0139,0.0989,4207.0
MLA1499,Industrias y Oficinas,139266898,Capital Federal,Monserrat,relevancia media-perfil medio,0.0,0.0063,0.0256,1245.0
MLA1499,Industrias y Oficinas,306928092,Capital Federal,CABA,relevancia alta-perfil medio,0.0071,0.0127,0.0224,37144.05
MLA1499,Industrias y Oficinas,167649053,Buenos Aires,Villa Maipú,relevancia alta-perfil alto,0.0,0.0,0.0,18570.0
MLA1499,Industrias y Oficinas,213100988,Capital Federal,Belgrano,relevancia alta-perfil alto,0.0,0.0,0.0041,5550.0
MLA1499,Industrias y Oficinas,315440827,Capital Federal,Buenos Aires,relevancia alta-perfil medio,0.0038,0.0107,0.1112,24222.0
MLA1499,Industrias y Oficinas,209718127,Buenos Aires,Villa Martelli,relevancia media-perfil medio,0.0033,0.0,0.0455,1900.0
MLA1499,Industrias y Oficinas,452161521,Capital Federal,Villa Lugano,relevancia media-perfil alto,0.0,0.0,0.0,1130.72
MLA1499,Industrias y Oficinas,85614304,Buenos Aires,Lomas Del Mirador,relevancia media-perfil medio,0.0089,0.0164,0.0741,1780.0
MLA1499,Industrias y Oficinas,325011368,Buenos Aires,El Palomar,relevancia media-perfil medio,0.0023,0.0061,0.0107,1975.0
MLA1499,Industrias y Oficinas,160695623,Capital Federal,Floresta,relevancia alta-perfil alto,0.0,0.0,0.0336,3763.464285714286
MLA1499,Industrias y Oficinas,329869031,Buenos Aires,"Villa Libertad, San Martín",relevancia alta-perfil medio,0.0,0.0037,0.0257,20055.97285067873
MLA1499,Industrias y Oficinas,342741689,Capital Federal,San Cristóbal,relevancia media-perfil medio,0.0009,0.0077,0.0041,2146.827884700665
MLA1499,Industrias y Oficinas,784244583,Buenos Aires,Tres de febrero,relevancia media-perfil medio,0.0,0.0071,0.0243,948.1955555555556
MLA1499,Industrias y Oficinas,311450705,Buenos Aires,Mar del Plata,relevancia alta-perfil alto,0.0,0.0,0.0,61000.0
MLA1499,Industrias y Oficinas,470238554,Capital Federal,Cañitas,relevancia media-perfil medio,0.0017,0.0061,0.0059,1446.021897810219
MLA1499,Industrias y Oficinas,44192795,Corrientes,Corrientes,relevancia alta-perfil medio,0.005,0.0037,0.0,11600.0
MLA1499,Industrias y Oficinas,182722753,Buenos Aires,Florencio Varela,relevancia alta-perfil medio,0.0076,0.0042,0.0116,5499.0
MLA1499,Industrias y Oficinas,121000172,Capital Federal,Capital Federal,relevancia alta-perfil medio,0.0024,0.0087,0.0,17124.0
MLA1499,Industrias y Oficinas,395776971,Capital Federal,Caballito,relevancia media-perfil medio,0.0015,0.0,0.0063,1724.2215486359878
MLA1499,Industrias y Oficinas,164673764,Capital Federal,Mataderos,relevancia alta-perfil alto,0.0,0.0,0.0,15211.06
MLA1499,Industrias y Oficinas,13232084,Capital Federal,Balvanera,relevancia media-perfil medio,0.0054,0.0073,0.0249,720.0
MLA1499,Industrias y Oficinas,178015912,Capital Federal,Belgrano,relevancia media-perfil alto,0.0,0.0,0.0417,2941.6666666666665
MLA1499,Industrias y Oficinas,142275423,Capital Federal,Villa del Parque,relevancia alta-perfil alto,0.0,0.0,0.0,41652.75
MLA1499,Industrias y Oficinas,157770480,Santa Fe,Rosario,relevancia alta-perfil medio,0.007,0.0141,0.0487,49600.0775862069
MLA1499,Industrias y Oficinas,497019100,Capital Federal,Parque Patricios,relevancia alta-perfil alto,0.0,0.0,0.0,3990.0
MLA1499,Industrias y Oficinas,170973986,Capital Federal,La Paternal,relevancia alta-perfil medio,0.0,0.007,0.0231,21438.33333333333
MLA1499,Industrias y Oficinas,7622648,Capital Federal,Caballito,relevancia alta-perfil medio,0.0,0.0159,0.0965,9570.0
MLA1499,Industrias y Oficinas,228004236,Buenos Aires,san justo,relevancia media-perfil medio,0.0,0.0036,0.0019,825.285
MLA1499,Industrias y Oficinas,142842419,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0074,0.0089,0.0,15646.393442622952
MLA1499,Industrias y Oficinas,83533723,Capital Federal,Villa Devoto,relevancia alta-perfil alto,0.0,0.0,0.0183,20890.0
MLA1499,Industrias y Oficinas,5026359,Buenos Aires,Lanús,relevancia media-perfil alto,0.0,0.0,0.0261,405.0
MLA1499,Industrias y Oficinas,451143364,Capital Federal,Núñez,relevancia media-perfil alto,0.0,0.0,0.018,2024.5901639344263
MLA1499,Industrias y Oficinas,318590463,Capital Federal,Floresta,relevancia alta-perfil medio,0.0033,0.0091,0.0165,33281.1
MLA1499,Industrias y Oficinas,192926466,Buenos Aires,Hurlingham,relevancia media-perfil alto,0.0,0.0,0.0067,317.0
MLA1499,Industrias y Oficinas,98479143,Buenos Aires,Quilmes,relevancia media-perfil medio,0.0,0.0027,0.0044,1263.87
MLA1499,Industrias y Oficinas,221029166,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.0811,18999.0
MLA1499,Industrias y Oficinas,263867817,Buenos Aires,Tortuguitas,relevancia alta-perfil medio,0.0,0.0072,0.0028,6391.649158748551
MLA1499,Industrias y Oficinas,138151278,Capital Federal,Barracas,relevancia alta-perfil alto,0.0,0.0,0.0287,130332.14285714286
MLA1499,Industrias y Oficinas,168740051,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0,0.0067,0.0033,9185.646509706732
MLA1499,Industrias y Oficinas,279756107,Capital Federal,Colegiales,relevancia alta-perfil medio,0.0,0.0126,0.0364,4922.727272727273
MLA1499,Industrias y Oficinas,214027384,Capital Federal,Belgrano,relevancia alta-perfil alto,0.0,0.0,0.0144,16600.0
MLA1499,Industrias y Oficinas,478576945,Capital Federal,Flores,relevancia media-perfil medio,0.0038,0.0077,0.0692,1274.227777777778
MLA1499,Industrias y Oficinas,94829346,Capital Federal,Floresta,relevancia media-perfil alto,0.0,0.0,0.004,2499.0
MLA1499,Industrias y Oficinas,113842908,Capital Federal,Villa Devoto,relevancia alta-perfil medio,0.0062,0.0199,0.0681,5932.333333333333
MLA1499,Industrias y Oficinas,9159155,Capital Federal,Villa Crespo,relevancia alta-perfil alto,0.0,0.0,0.0277,9870.985074626866
MLA1499,Industrias y Oficinas,37502704,Buenos Aires,San Isidro,relevancia alta-perfil medio,0.0079,0.0053,0.0441,22864.83870967742
MLA1499,Industrias y Oficinas,106299716,Capital Federal,Chacarita,relevancia alta-perfil alto,0.0,0.0,0.0275,6128.05
MLA1499,Industrias y Oficinas,20399045,Buenos Aires,Lanús,relevancia alta-perfil medio,0.0037,0.0043,0.0,14828.947368421052
MLA1499,Industrias y Oficinas,263062105,Buenos Aires,Temperley,relevancia alta-perfil medio,0.0207,0.0062,0.0,16050.389999999998
MLA1499,Industrias y Oficinas,232052625,Capital Federal,Villa Devoto,relevancia alta-perfil alto,0.0,0.0,0.0714,69959.0
MLA1499,Industrias y Oficinas,137707454,Capital Federal,Caballito (CABA),relevancia media-perfil medio,0.0,0.0042,0.0707,1050.0
MLA1499,Industrias y Oficinas,23551689,Capital Federal,Villa del Parque,relevancia media-perfil medio,0.007,0.0,0.0197,1693.225806451613
MLA1499,Industrias y Oficinas,36831755,Capital Federal,Villa Ortuzar,relevancia alta-perfil medio,0.0118,0.0084,0.0,38237.0
MLA1499,Industrias y Oficinas,556278930,Buenos Aires,San Isidro,relevancia media-perfil medio,0.0014,0.0036,0.0089,2019.5
MLA1499,Industrias y Oficinas,189073981,Capital Federal,Barracas,relevancia media-perfil medio,0.0,0.006,0.0279,2021.135
MLA1499,Industrias y Oficinas,612281214,Buenos Aires,Billinghurst,relevancia alta-perfil alto,0.0,0.0,0.0,29800.0
MLA1499,Industrias y Oficinas,145320807,Buenos Aires,Bernal Oeste,relevancia media-perfil medio,0.0075,0.0,0.0614,
MLA1499,Industrias y Oficinas,325574290,Buenos Aires,del viso,relevancia alta-perfil medio,0.014,0.0118,0.0,7190.0
MLA1499,Industrias y Oficinas,185964281,Capital Federal,CABA,relevancia alta-perfil medio,0.0056,0.0095,0.017,50830.0
MLA1499,Industrias y Oficinas,160846122,Buenos Aires,Villa Lynch,relevancia alta-perfil alto,0.0,0.0,0.0,13299.0
